id,name,latitude,longitude,address,city,state,postcode,country,power_kw,connector_types,access_type,operator,network,status
198920,Paris | Rue Vivienne 43,48.870564,2.3408933,43 Rue Vivienne 75002 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
77513,Rue du Bac,48.857124,2.327753,35 Rue du Bac,Paris,Paris 9,75007,,22.0,,Unknown,Unknown,Unknown,Unknown
198900,Paris | Rue Dalayrac 19,48.86818,2.335097,19 Rue Dalayrac 75002 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
198750,Paris | Rue de Fleurus 2,48.847107,2.332121,2 Rue de Fleurus 75006 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
195665,PARIS - Faubourg Saint Antoine,48.850849152,2.375396013,Avenue Ledru Rollin - 75012 PARIS,,,,,3.7,,Unknown,Unknown,Unknown,Unknown
6988,42 bd de Magenta,48.8724139,2.3597886000000017,42 boulevard de Magenta,Paris,,,,0.0,,Unknown,Unknown,Unknown,Unknown
198924,Paris | Rue Beaurepaire 31,48.87119,2.364206,31 Rue Beaurepaire 75010 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
198689,Paris | Rue Claude Bernard 16,48.839775,2.3476574,16 Rue Claude Bernard 75005 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
198769,Paris | Rue de Rennes 105,48.84896,2.328735,105 Rue de Rennes 75006 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
198814,Paris | Avenue Ledru Rollin 155,48.855328,2.378338,930 Avenue Ledru Rollin 75011 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
6927,Parking Marché Saint-Honoré,48.867521,2.3317144999999755,"39, Place du Marché Saint-Honoré",Paris,, 75001,,0.0,,Unknown,Unknown,Unknown,Unknown
198685,Paris | Rue Monge 112,48.839275,2.3507414,112 Rue Monge 75005 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
198943,Paris | Rue du conservatoire 13,48.87359,2.3466527,13 Rue du conservatoire 75009 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
198704,Paris | Rue Henri Barbusse 25,48.8415,2.338973,25 Rue Henri Barbusse 75005 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
198714,Paris | Rue Michelet 6,48.842564,2.3363895,6 Rue Michelet 75006 Paris,,,,,3.0,,Unknown,Unknown,Unknown,Unknown
198906,Paris | Bis Avenue Parmentier 125,48.86908,2.371679,125 Bis Avenue Parmentier 75011 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
198929,Paris | boulevard Haussmann 6,48.87232,2.338776,6 boulevard Haussmann 75009 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
198933,Paris | Avenue Richerand 11,48.87237,2.366288,11 Avenue Richerand 75010 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
77518,Avenue Parmentier,48.858952,2.379874,4 AVENUE PARMENTIER,Paris,Paris 9,75011,,22.0,,Unknown,Unknown,Unknown,Unknown
198849,Paris | Rue de Bellechasse 5,48.85988,2.3245049,5 Rue de Bellechasse 75007 Paris,,,,,3.0,,Unknown,Unknown,Unknown,Unknown
6929,Parking Vendôme,48.8675335,2.3292922000000544,Place Vendôme,Paris,, 75001,,0.0,,Unknown,Unknown,Unknown,Unknown
7028,Parking Sèvres-Babylone,48.8511867,2.3250289999999723,Rue Velpeau,Paris,,75007,,0.0,,Unknown,Unknown,Unknown,Unknown
198951,Paris | Rue du Faubourg Poissonnière 64,48.87517,2.348162,64 Rue du Faubourg Poissonnière 75010 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
198913,Paris | Rue de la Paix 24,48.869926,2.3320835,24 Rue de la Paix 75002 Paris,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
198922,Paris | Boulevard des Capucines 7,48.87063,2.33321,7 Boulevard des Capucines 75002 Paris,,,,,4.0,,Unknown,Unknown,Unknown,Unknown
6987,129 rue Fg St Martin,48.8749566,2.3588815000000523,129 Rue du Faubourg Saint-Martin,Paris,,,,0.0,,Unknown,Unknown,Unknown,Unknown
8774,Novotel Paris Gare de Lyon,48.8453558,2.3753134999999475,2 rue Hector Malot,PARIS,,75012,,0.0,,Unknown,Unknown,Unknown,Unknown
195694,PARIS - Magenta - Niveau -6,48.875442505,2.354827881,2 - 75010 PARIS,,,,,7.0,,Unknown,Unknown,Unknown,Unknown
6991,94 rue Saint Maur,48.8653543,2.3777234000000362,94 rue Saint Maur,Paris,,,,0.0,,Unknown,Unknown,Unknown,Unknown
77509,Rue Saint Maur,48.865358,2.37793880000004,94 Rue Saint-Maur,Paris,Paris 9,75011,,22.0,,Unknown,Unknown,Unknown,Unknown
