id,name,latitude,longitude,address,city,state,postcode,country,power_kw,connector_types,access_type,operator,network,status
246872,PARKING GARAGE GARAGE LEVEL 1,41.883868,-87.642736,118 N Jefferson St,Chicago,IL,60661,,3.7,,Unknown,Unknown,Unknown,Unknown
28687,3RD FLOOR GREENWAY-3,41.889356,-87.630403,60 W Kinzie St,Chicago,IL,60661,,3.7,,Unknown,Unknown,Unknown,Unknown
92855,"Chicago, IL - North Columbus Drive (Pay to Park)",41.88651,-87.61972,225 North Columbus Drive,Chicago,IL,60601-7910,,150.0,,Unknown,Unknown,Unknown,Unknown
246853,Jewel Osco #3345 Roosevelt and Wabash,41.867041,-87.6262505,1224 South Wabash,Chicago,IL,60605,,3.7,,Unknown,Unknown,Unknown,Unknown
29887,400 E. Randolph,41.88368607,-87.61616516,400 E. Randolph,Chicago,Illinois,60601,,0.0,,Unknown,Unknown,Unknown,Unknown
99718,"Chicago, Il - South Canal Street Supercharger",41.869126,-87.639971,1100 South Canal Street,Chicago,IL,60607,,72.0,,Unknown,Unknown,Unknown,Unknown
9142,1101 S Canal St,41.86839294,-87.63871002,1101 S Canal St,Chicago,Illinois,60607,,0.0,,Unknown,Unknown,Unknown,Unknown
246854,Whole Foods - Canal St,41.86809,-87.638211,1101 S Canal St,Chicago,IL,60607,,3.7,,Unknown,Unknown,Unknown,Unknown
228358,LEFT BANK CS STATION 1,41.887215,-87.640641,300 N Canal St,Chicago,IL,60606,,3.7,,Unknown,Unknown,Unknown,Unknown
102907,Hubbard 221 Apartments,41.889972,-87.634711,221 W Hubbard Street,Chicago,IL,60654,,3.7,,Unknown,Unknown,Unknown,Unknown
228366,401NMAPARKING 401 N MICHIGAN,41.889778,-87.623525,150 E Lower North Water St,Chicago,IL,60611,,3.7,,Unknown,Unknown,Unknown,Unknown
7754,111 S Halsted,41.879623,-87.646791,111 S Halsted,Chicago,Illinois,60661,,0.0,,Unknown,Unknown,Unknown,Unknown
277452,530208 : University of Chicago Booth School of Business - Gleacher Center,41.8896871,-87.6222251,450 North Cityfront Plaza Drive,Chicago,IL,60611,,3.7,,Unknown,Unknown,Unknown,Unknown
142874,OMPE ONE MUSEUM PARK,41.866571,-87.621756,1201 S Prairie Ave,Chicago,IL,60605,,3.7,,Unknown,Unknown,Unknown,Unknown
246866,"Walgreens at 111 S Halsted St, Chicago",41.880205,-87.6470495,111 S Halsted St,Chicago,IL,60661,,3.7,,Unknown,Unknown,Unknown,Unknown
246889,B3 LEVEL PARK B3 PARKING,41.889535,-87.620768,284 E North Water St,Chicago,IL,60611,,3.7,,Unknown,Unknown,Unknown,Unknown
246852,"Walgreens at 501 W Roosevelt Rd, Chicago",41.86692,-87.639553,501 W Roosevelt Rd,Chicago,IL,60607,,3.7,,Unknown,Unknown,Unknown,Unknown
246890,The Shops at North Bridge Rush St,41.8911105,-87.625614,520 N Michigan Ave,Chicago,IL,60611,,3.7,,Unknown,Unknown,Unknown,Unknown
28688,HUBBARD CHARGE,41.89035,-87.638405,360 W Hubbard St,Chicago,IL,60654,,3.7,,Unknown,Unknown,Unknown,Unknown
269906,540 E Lower Wacker,41.887439,-87.6160571,540 East Lower Wacker Drive,Chicago,IL,60601,,3.7,,Unknown,Unknown,Unknown,Unknown
246893,The Shops at North Bridge Grant St,41.891844,-87.626446,520 N Michigan Ave,Chicago,IL,60611,,3.7,,Unknown,Unknown,Unknown,Unknown
246888,Cityfront Place Garage - Floor 2 Right,41.8891899,-87.6181012,400 N. McClurg Court,Chicago,IL,60611,,3.7,,Unknown,Unknown,Unknown,Unknown
81723,Loews Chicago Hotel,41.889755,-87.618659,455 N Park DR,Chicago,IL,60611,,8.0,,Unknown,Unknown,Unknown,Unknown
159885,BUCK MANAGEMENT LEVEL 2 327,41.880655,-87.648861,845 W Madison,Chicago,IL,60607,,3.7,,Unknown,Unknown,Unknown,Unknown
159887,BUCK MANAGEMENT LEVEL 1 NORTH,41.880735,-87.648861,845 W Madison St,Chicago,IL,60607,,3.7,,Unknown,Unknown,Unknown,Unknown
40335,"CFP II, LLC 206",41.891113,-87.620957,240 E Illinois St,Chicago,IL,60611,,3.7,,Unknown,Unknown,Unknown,Unknown
246895,McDonalds 6676,41.892786,-87.631728,600 N Clark,Chicago,IL,60610,,3.7,,Unknown,Unknown,Unknown,Unknown
29884,760 W Taylor St,41.86981201,-87.64645386,760 W Taylor St,Chicago,Illinois,60607,,0.0,,Unknown,Unknown,Unknown,Unknown
2980,INTERPARK 50 EAST OHIO 2,41.892757,-87.626038,50 E Ohio St,Chicago,IL,60611,,3.7,,Unknown,Unknown,Unknown,Unknown
7748,50 E Ohio St,41.89275742,-87.6260376,50 E Ohio St,Chicago,Illinois,60611,,0.0,,Unknown,Unknown,Unknown,Unknown
282772,GRANDOHIO CONDO STATION 1,41.891997,-87.621655,211 East Ohio Street,Chicago,IL,60611,,3.7,,Unknown,Unknown,Unknown,Unknown
28678,Walsh Construction,41.87757111,-87.65041351,307 S Sangamon,Chicago,IL,60607,,3.7,,Unknown,Unknown,Unknown,Unknown
20947,640 N LASALLE,41.8935938,-87.632785,640 N LaSalle St,Chicago,IL,60290,,3.7,,Unknown,Unknown,Unknown,Unknown
