id,name,latitude,longitude,address,city,state,postcode,country,power_kw,connector_types,access_type,operator,network,status
38359,Alte Jakobstraße 76,52.510383,13.409065,Alte Jakobstraße 76,Berlin,,10179,,11.0,,Unknown,Unknown,Unknown,Unknown
184302,Seydelstraße 7,52.510113,13.403225,Seydelstraße 7,Berlin,,10117,,11.0,,Unknown,Unknown,Unknown,Unknown
184305,Leipziger Str. 59 in Jerusalemer Str .,52.511309,13.396763,Leipziger Str. 59 in Jerusalemer Str .,Berlin,,10117,,11.0,,Unknown,Unknown,Unknown,Unknown
38393,Behrensstraße 28,52.515846,13.389922,Behrensstraße 28,Berlin,,10117,,11.0,,Unknown,Unknown,Unknown,Unknown
177136,Behrensstraße 28,52.515846,13.389922,Behrensstraße 28,Berlin,,10117,,22.0,,Unknown,Unknown,Unknown,Unknown
98016,Hotel Meliá Berlin,52.52146,13.388302,Friedrichstrasse 103,Berlin,,10117,,17.0,,Unknown,Unknown,Unknown,Unknown
186945,Markgrafenstr. 33,52.512212,13.393597,Markgrafenstr. 33,Berlin,,10117,,11.0,,Unknown,Unknown,Unknown,Unknown
91257,Hampton By Hilton Berlin Alexanderplatz,52.525192,13.420235,Otto-Braun-Straße 69,Berlin,,10178,,14.0,,Unknown,Unknown,Unknown,Unknown
38445,Torstraße 165,52.529125,13.395841,Torstraße 165,Berlin,,10115,,11.0,,Unknown,Unknown,Unknown,Unknown
38426,Mollstraße 4,52.524167,13.421389,Mollstraße 4,Berlin,,10178,,11.0,,Unknown,Unknown,Unknown,Unknown
178315,Mollstraße 4,52.524167,13.421389,Mollstraße 4,Berlin,,10178,,22.0,,Unknown,Unknown,Unknown,Unknown
84369,Jägerstraße,52.5140536,13.390045399999963,Jägerstraße 61,Berlin,Berlin,10117,,11.0,,Unknown,Unknown,Unknown,Unknown
68666,Ubitricity Ladelaterne,52.52387,13.422239999999988,Mollstraße 9,Berlin,Berlin,10178,,3.7,,Unknown,Unknown,Unknown,Unknown
178034,Beuthstr. 2,52.508887,13.402657,Beuthstr. 2,Berlin,,10117,,22.0,,Unknown,Unknown,Unknown,Unknown
99836,Backfabrik,52.529205,13.415984,Saarbrücker Strasse 36-38,Berlin,,10405,,22.0,,Unknown,Unknown,Unknown,Unknown
185287,Rungestr. 22,52.512341,13.4189,Rungestr. 22,Berlin,,10179,,11.0,,Unknown,Unknown,Unknown,Unknown
181157,Taubenstr. 14,52.512969,13.390118,Taubenstr. 14,Berlin,,10117,,11.0,,Unknown,Unknown,Unknown,Unknown
93620,Dorotheenstraße,52.5185989,13.386203900000055,Dorotheenstraße 68,Berlin,Berlin,10117,,11.0,,Unknown,Unknown,Unknown,Unknown
84800,Borsigstraße,52.52809999999999,13.391290000000026,Borsigstraße 1,Berlin,Berlin,10115,,11.0,,Unknown,Unknown,Unknown,Unknown
38451,Christinenstraße 14,52.53147,13.40938,Christinenstraße 14,Prenzlauer Berg,,10119,,5.0,,Unknown,Unknown,Unknown,Unknown
87438,Neustädtische Kirchstraße,52.51943010000001,13.38557620000006,Neustädtische Kirchstraße 8,Berlin,Berlin,10117,,11.0,,Unknown,Unknown,Unknown,Unknown
176243,Aral Holzmarktstraße,52.51380902118618,13.421715295884724,Holzmarktstraße,Berlin,Berlin,10179,,350.0,,Unknown,Unknown,Unknown,Unknown
156274,Markgrafenstraße,52.5095657013822,13.39395901018986,Markgrafenstraße,,Berlin,10117,,11.0,,Unknown,Unknown,Unknown,Unknown
186953,Schröderstr. 9,52.530867,13.39438,Schröderstr. 9,Berlin,,10115,,11.0,,Unknown,Unknown,Unknown,Unknown
38353,Krausenstraße 17-20,52.509536,13.393106,Krausenstraße 17-20,Berlin,,10115,,11.0,,Unknown,Unknown,Unknown,Unknown
38369,Kronenstraße,52.511173,13.389563,Kronenstraße,Berlin,,10117,,5.0,,Unknown,Unknown,Unknown,Unknown
177552,Heinrich-Heine-Str. 13,52.508218,13.414446,Heinrich-Heine-Str. 13,Berlin,,10179,,11.0,,Unknown,Unknown,Unknown,Unknown
78716,Schoenhouse Studio,52.530269,13.418482,Prenzlauer Allee 241,Berlin,,10405,,22.0,,Unknown,Unknown,Unknown,Unknown
75724,Heinrich-Heine-Straße,52.50812,13.414819999999963,Heinrich-Heine-Straße 13,Berlin,Berlin,10179,,11.0,,Unknown,Unknown,Unknown,Unknown
38448,Gartenstraße 13,52.530483,13.39135,Gartenstraße 13,Berlin,,10115,,11.0,,Unknown,Unknown,Unknown,Unknown
84467,Mauerstraße,52.5152901,13.3843899,Mauerstraße 32,Berlin,Berlin,10117,,11.0,,Unknown,Unknown,Unknown,Unknown
178641,Mauerstr. 32,52.515197,13.38431,Mauerstr. 32,Berlin,,10117,,11.0,,Unknown,Unknown,Unknown,Unknown
38455,Parkhaus LPG Biomarkt,52.5327496362053,13.4135818481445,Kollwitzstrasse 17,Berlin,,10405,,3.7,,Unknown,Unknown,Unknown,Unknown
38459,Veteranenstraße 25,52.53382,13.403185,Veteranenstraße 25,Berlin,,10119,,11.0,,Unknown,Unknown,Unknown,Unknown
186955,Straßburger Str. 26,52.532219,13.416585,Straßburger Str. 26,Berlin,,10405,,11.0,,Unknown,Unknown,Unknown,Unknown
38352,Krausenstraße 72,52.509467,13.389543,Krausenstraße 72,Berlin,,10117,,11.0,,Unknown,Unknown,Unknown,Unknown
